"year","mean","median","lcl","ucl"
2015,0.998,1,1,1
2016,0.996,1,1,1
2017,0.998,1,1,1
2018,0.997,1,1,1
2019,0.998,1,1,1
2020,0.995,1,1,1
2021,0.992,1,1,1
2022,0.995,1,1,1
2023,0.994,1,1,1
2024,0.993,1,1,1
2025,0.988,1,1,1
2026,0.989,1,1,1
2027,0.997,1,1,1
2028,0.988,1,1,1
2029,0.987,1,1,1
2030,0.986,1,1,1
2031,0.986,1,1,1
2032,0.975,1,1,1
2033,0.984,1,1,1
2034,0.98,1,1,1
2035,0.977,1,1,1
2036,0.971,1,1,1
2037,0.98,1,1,1
2038,0.978,1,1,1
2039,0.974,1,1,1
2040,0.969,1,1,1
2041,0.967,1,1,1
2042,0.964,1,1,1
2043,0.961000000000001,1,1,1
2044,0.967,1,1,1
2045,0.965,1,1,1
