"year","mean","median","lcl","ucl"
2015,0.550935483870967,0.548387096774194,0.290322580645161,0.774193548387097
2016,0.555741935483871,0.548387096774194,0.32258064516129,0.774193548387097
2017,0.528193548387096,0.516129032258065,0.258064516129032,0.774193548387097
2018,0.501709677419354,0.516129032258065,0.225806451612903,0.774193548387097
2019,0.476225806451614,0.483870967741935,0.161290322580645,0.774193548387097
2020,0.451741935483872,0.451612903225806,0.0967741935483871,0.741935483870968
2021,0.426129032258065,0.451612903225806,0.032258064516129,0.741935483870968
2022,0.404290322580644,0.419354838709677,0,0.741935483870968
2023,0.386322580645162,0.387096774193548,0,0.741935483870968
2024,0.370645161290323,0.387096774193548,0,0.741935483870968
2025,0.358903225806451,0.387096774193548,0,0.741935483870968
2026,0.342032258064516,0.354838709677419,0,0.741935483870968
2027,0.330225806451612,0.32258064516129,0,0.741935483870968
2028,0.322064516129032,0.32258064516129,0,0.741935483870968
2029,0.313741935483871,0.32258064516129,0,0.741935483870968
2030,0.307,0.290322580645161,0,0.709677419354839
2031,0.301322580645161,0.290322580645161,0,0.709677419354839
2032,0.29883870967742,0.290322580645161,0,0.709677419354839
2033,0.29541935483871,0.258064516129032,0,0.709677419354839
2034,0.293967741935484,0.258064516129032,0,0.709677419354839
2035,0.291290322580645,0.258064516129032,0,0.709677419354839
2036,0.290064516129032,0.258064516129032,0,0.709677419354839
2037,0.291935483870968,0.258064516129032,0,0.709677419354839
2038,0.292096774193549,0.258064516129032,0,0.709677419354839
2039,0.290225806451612,0.225806451612903,0,0.709677419354839
2040,0.291225806451613,0.258064516129032,0,0.709677419354839
2041,0.289645161290322,0.225806451612903,0,0.709677419354839
2042,0.289548387096774,0.225806451612903,0,0.709677419354839
2043,0.291225806451613,0.225806451612903,0,0.709677419354839
2044,0.289354838709678,0.225806451612903,0,0.709677419354839
2045,0.290193548387097,0.225806451612903,0,0.709677419354839
