"year","mean","median","lcl","ucl"
2015,0.000999999999999999,0,0,0
2016,0.003,0,0,0
2017,0.002,0,0,0
2018,0.002,0,0,0
2019,0.004,0,0,0
2020,0.00500000000000008,0,0,0
2021,0.00799999999999999,0,0,0
2022,0.00899999999999984,0,0,0
2023,0.016,0,0,0
2024,0.0149999999999998,0,0,0
2025,0.0179999999999997,0,0,0
2026,0.024,0,0,0
2027,0.0250000000000003,0,0,0
2028,0.0230000000000002,0,0,0
2029,0.0310000000000004,0,0,0
2030,0.0290000000000001,0,0,0
2031,0.0310000000000004,0,0,0
2032,0.0340000000000004,0,0,0
2033,0.0410000000000003,0,0,0
2034,0.0440000000000005,0,0,0
2035,0.0470000000000005,0,0,0
2036,0.0500000000000006,0,0,0
2037,0.0470000000000005,0,0,0
2038,0.0520000000000004,0,0,1
2039,0.0539999999999997,0,0,1
2040,0.061,0,0,1
2041,0.0669999999999998,0,0,1
2042,0.0620000000000008,0,0,1
2043,0.0580000000000002,0,0,1
2044,0.0669999999999998,0,0,1
2045,0.0680000000000008,0,0,1
